,Pressure(cm)_,Visibility(km)_,Distance(km)_,Wind_Speed(kmh)_,Precipitation(cm)_,index,State,ID,Source,Severity,Start_Time,End_Time,Start_Lat,End_Lat,Start_Lng,End_Lng,Side,City,Country,Humidity(%),Wind_Direction,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2036,48.31250705395595,16.093440057946687,3.3892784762035717,25.910374,0.0,1728538,CA,A-1728539,Bing,2,2016-03-30 18:25:04,2016-03-31 00:25:04,37.8221,37.81053,-122.32895,-122.36464,R,Oakland,US,67.0,West,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2037,48.232039853666215,16.093440057946687,0.0,11.104446000000001,0.0,1702216,CA,A-1702217,MapQuest,3,2017-08-18 02:20:26,2017-08-18 02:49:36,37.605614,,-121.872658,,R,Sunol,US,83.0,NW,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
2038,47.733143211869866,2.8968192104304036,0.016093440057946686,27.841582000000002,0.0,331023,PA,A-331024,MapQuest,2,2017-02-09 08:09:52,2017-02-09 08:39:17,40.053852,,-76.306557,,R,Lancaster,US,92.0,North,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2039,47.749236651927816,16.093440057946687,0.5809731860918753,13.035654,0.03218688011589337,1935313,WA,A-1935314,Bing,2,2017-05-16 11:34:53,2017-05-16 17:34:53,47.61499,47.60978,-122.18922,-122.18878,L,Bellevue,US,90.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2040,48.69874961534667,16.093440057946687,0.0,20.438617999999998,0.0,208476,CT,A-208477,MapQuest,3,2016-09-16 16:37:16,2016-09-16 17:07:16,41.019745,,-73.62631999999998,,R,Greenwich,US,49.0,SSE,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2041,48.376880814187736,16.093440057946687,0.0,17.970963333333334,0.032186880115893365,1159895,LA,A-1159896,MapQuest,2,2018-05-24 07:55:54,2018-05-24 08:40:37,30.454214,,-91.166039,,L,Baton Rouge,US,90.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2042,48.650469295172826,12.874752046357347,0.016093440057946686,12.563336558168967,0.025566493004089204,200583,NY,A-200584,MapQuest,3,2017-01-17 08:26:07,2017-01-17 08:55:39,40.989391,,-73.67456800000002,,R,Port Chester,US,62.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2043,48.103292333202646,16.093440057946687,1.4918618933716579,11.104446000000001,0.015655965589927993,1754002,MN,A-1754003,Bing,2,2016-08-19 11:21:09,2016-08-19 17:21:09,44.78608,44.77266,-93.2887,-93.28855,R,Burnsville,US,73.0,WSW,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
2044,48.441254574419524,16.093440057946687,2.6715109958992467,20.438617999999998,0.03136845630721962,1556243,MN,A-1556244,MapQuest,3,2017-10-12 07:59:32,2017-10-12 09:28:36,44.098991,,-94.268822,,R,Lake Crystal,US,89.0,SSE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2045,48.50562833465131,16.093440057946687,0.0,10.514354666666666,0.03755136013520893,1947833,FL,A-1947834,Bing,2,2017-06-30 10:59:33,2017-06-30 16:59:33,28.23802,28.23802,-82.34380999999998,-82.34380999999998,L,Wesley Chapel,US,69.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2046,48.16766609343443,8.046720028973343,0.0,10.567999333333333,0.25213056799349914,921713,CA,A-921714,MapQuest,2,2018-09-25 07:57:14,2018-09-25 08:26:56,33.974331,,-118.1241,,R,Los Angeles,US,78.0,Calm,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2047,47.97454481273907,16.093440057946687,0.0321868793965166,9.334171999999999,0.006878647854394865,468607,SC,A-468608,MapQuest,2,2017-06-06 05:30:30,2017-06-06 06:16:04,33.592009999999995,,-81.463348,,R,Wagener,US,94.0,SW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2048,48.94015121621587,16.093440057946687,0.825593474972665,7.402963999999999,0.0,1750100,MN,A-1750101,Bing,2,2016-09-29 23:22:45,2016-09-30 05:22:45,45.03307,45.035753,-92.954629,-92.94483,L,Saint Paul,US,94.0,NE,Clear,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
2049,48.19985297355032,16.093440057946687,0.0,16.737136,0.0,1661488,AL,A-1661489,MapQuest,2,2017-07-27 16:46:19,2017-07-27 17:46:00,33.445015000000005,,-86.734894,,R,Birmingham,US,45.0,WNW,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2050,48.82749713581024,16.093440057946687,0.0,27.841582000000002,0.008688482407297724,704872,FL,A-704873,MapQuest,2,2018-12-11 09:40:29,2018-12-11 10:10:18,28.30262,,-81.40479300000001,,L,Kissimmee,US,61.0,NNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2051,48.18375953349238,16.093440057946687,0.0,13.035654,0.0,1037362,VA,A-1037363,MapQuest,2,2018-07-25 06:25:28,2018-07-25 06:55:09,39.041286,,-77.423073,,R,Sterling,US,100.0,South,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
2052,48.528873105472464,16.09343962376109,0.09816998435347478,12.720620600962683,0.05455403075380968,1880014,CA,A-1880015,Bing,2,2017-02-07 10:37:44,2017-02-07 16:37:44,34.1458,34.14605,-118.16456,-118.16354,R,Pasadena,US,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2053,48.296413613898004,12.874752046357347,0.0,9.924263333333332,0.0107289603401489,1672461,TX,A-1672462,MapQuest,2,2017-08-04 04:16:29,2017-08-04 05:01:08,32.768242,,-96.749588,,L,Dallas,US,77.0,Calm,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2054,48.50562833465131,16.093440057946687,3.690225805287175,13.035654,0.00650897833528158,2074078,PA,A-2074079,Bing,2,2018-09-07 07:46:52,2018-09-07 08:14:46,39.92762000000001,39.96046,-75.14641999999998,-75.14022,R,Philadelphia,US,85.0,NE,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
2055,49.004524976447655,16.093440057946687,0.0,11.748182,0.016737177025268148,1341390,MD,A-1341391,MapQuest,2,2018-02-22 06:16:40,2018-02-22 06:46:27,39.340698,,-76.72258000000002,,L,Gwynn Oak,US,42.0,North,,False,False,False,False,False,False,False,False,True,False,True,False,Night,Night,Day,Day
2056,48.69874961534667,16.093440057946687,0.0,18.50741,0.0031887928108769196,1499088,SC,A-1499089,MapQuest,3,2017-11-14 07:37:00,2017-11-14 08:36:45,32.903461,,-80.023659,,R,Charleston,US,93.0,NE,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
2057,48.31250705395595,16.093440057946687,0.0,15.503308666666667,0.0,753455,PA,A-753456,MapQuest,3,2018-11-07 06:00:59,2018-11-07 06:30:43,40.308704,,-76.834213,,R,Harrisburg,US,85.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2058,48.63437585511488,11.26540804056268,0.10621670438244812,13.035654,0.021396791038735208,1764430,TN,A-1764431,Bing,2,2016-12-14 06:33:50,2016-12-14 12:33:50,36.099643,36.100529,-86.739462,-86.739909,L,Nashville,US,86.0,NNE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
2059,47.942357932623175,16.093440057946687,0.0,16.737136,0.013726757379929408,805686,CA,A-805687,MapQuest,3,2018-10-01 20:13:55,2018-10-01 20:58:40,33.822636,,-117.240921,,R,Perris,US,53.0,East,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2060,48.650469295172826,16.093440057946687,0.0,9.280527333333334,0.0,1394345,CA,A-1394346,MapQuest,3,2018-01-22 07:06:11,2018-01-22 07:35:40,33.084145,,-117.297981,,R,Encinitas,US,56.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2061,47.99063825279701,16.093440057946687,0.016093440057946686,29.611855999999996,0.0,197895,NY,A-197896,MapQuest,3,2016-12-27 01:56:34,2016-12-27 02:26:07,42.515549,,-73.78935200000002,,R,Selkirk,US,86.0,South,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2062,48.2642267337821,12.874752046357347,0.0,7.6962903654779575,0.0002778070022467864,1476847,CA,A-1476848,MapQuest,2,2017-11-01 08:22:35,2017-11-01 08:51:55,39.103466,,-121.549797,,R,Marysville,US,93.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2063,48.42516113436157,12.874752046357347,0.0,11.104446000000001,0.013957816974731928,896705,KS,A-896706,MapQuest,3,2018-09-13 08:13:02,2018-09-13 08:42:44,38.999924,,-94.782829,,R,Shawnee,US,100.0,SSE,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2064,48.39297425424568,15.227039119967401,0.1319662084751628,12.11870241244507,0.3512021993945655,1808966,NJ,A-1808967,Bing,2,2016-08-30 16:15:21,2016-08-30 22:15:21,40.90713,40.9079,-74.726091,-74.72728000000002,R,Budd Lake,US,47.0,Calm,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2065,48.376880814187736,16.093440057946687,0.0,7.402963999999999,0.04818729460161164,629570,FL,A-629571,MapQuest,2,2019-01-03 07:04:09,2019-01-03 07:32:47,26.725409000000006,,-81.906639,,R,North Fort Myers,US,96.0,ESE,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
2066,48.13547921331853,16.093440057946687,4.280855193543815,11.104446000000001,0.005698184329644022,1267840,PA,A-1267841,MapQuest,2,2018-03-19 10:36:37,2018-03-19 11:05:38,40.591877,,-79.731911,,R,New Kensington,US,34.0,North,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2067,47.92626449256523,16.093440057946687,0.0,16.737136,0.016093440057946686,633274,WA,A-633275,MapQuest,3,2019-01-04 05:48:05,2019-01-04 06:17:38,47.590031,,-122.295761,,R,Seattle,US,80.0,South,Light Rain,True,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2068,48.441254574419524,16.093440057946687,0.0,14.859572666666667,0.0629162348702531,1208848,CA,A-1208849,MapQuest,2,2018-04-18 08:31:54,2018-04-18 09:01:17,37.294685,,-121.81015,,R,San Jose,US,76.0,Calm,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2069,48.11938577326059,6.437376023178674,0.011265408040562678,24.1401,0.10909271574327532,1846935,CA,A-1846936,Bing,2,2017-01-23 07:56:52,2017-01-23 13:56:52,33.7467,33.74678,-118.29215,-118.29209,R,San Pedro,US,76.0,SW,Rain,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2070,48.13547921331853,16.093440057946687,0.4940686097789632,13.035654,0.004024229341954398,1962838,CA,A-1962839,Bing,2,2017-07-14 17:19:46,2017-07-14 23:19:46,34.14271,34.14327,-118.73596,-118.74129,R,Agoura Hills,US,26.0,SSE,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2071,48.3286004940139,15.020544054083574,0.0,9.924263333333334,0.021457920077262247,1488989,TX,A-1488990,MapQuest,3,2017-11-08 18:44:45,2017-11-08 19:14:25,32.759815,,-97.183136,,R,Fort Worth,US,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
2072,48.3286004940139,16.093440057946687,0.4972872977905526,14.5345712588403,0.0,1801754,VA,A-1801755,Bing,4,2016-08-08 06:45:22,2016-08-08 12:45:22,38.925577,38.92915,-77.12112900000002,-77.11768000000002,R,Arlington,US,68.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2073,48.521721774709256,16.093440057946687,0.0,11.104446000000001,0.03242708063669773,1237041,OH,A-1237042,MapQuest,3,2018-03-02 04:43:11,2018-03-02 05:12:40,41.685589,,-83.614418,,R,Toledo,US,90.0,NW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2074,48.60218897499899,16.093440057946687,0.0,9.334171999999999,0.0015032333947711878,909963,NY,A-909964,MapQuest,2,2018-09-20 08:07:43,2018-09-20 08:37:29,40.722572,,-73.757278,,R,Queens Village,US,84.0,ENE,Overcast,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2075,47.668769451638084,16.093440057946687,0.0,27.841582000000002,0.0,686665,OK,A-686666,MapQuest,2,2018-11-30 12:58:43,2018-11-30 14:03:00,35.47398,,-97.514297,,L,Oklahoma City,US,78.0,South,Overcast,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2076,48.36078737412979,16.093440057946687,0.0,11.104446000000001,0.0,487233,TX,A-487234,MapQuest,2,2017-06-19 11:12:08,2017-06-19 11:56:45,30.518803,,-97.894958,,L,Leander,US,80.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2077,48.006731692854956,16.093440057946687,3.0899404911257635,18.50741,0.04796772251996136,2017487,PA,A-2017488,Bing,2,2018-12-04 02:24:04,2018-12-04 02:53:30,39.90255,39.93008,-75.15086,-75.14587,R,Philadelphia,US,60.0,WNW,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2078,48.55390865482515,16.093440057946687,0.0,14.805927999999998,0.016022298050421928,613532,FL,A-613533,MapQuest,2,2019-02-21 10:40:11,2019-02-21 11:09:54,28.400158,,-81.244637,,R,Orlando,US,74.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2079,48.66656273523077,12.874752046357347,0.0,12.83557343064183,0.028800623309679845,207003,NY,A-207004,MapQuest,2,2016-11-25 10:28:29,2016-11-25 10:58:08,41.295223,,-73.677246,,R,Goldens Bridge,US,83.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2080,47.49174161100067,16.02462564106267,0.46188172966306984,11.184728611984664,0.016093440057946686,2215054,WA,A-2215055,Bing,2,2017-10-19 14:49:12,2017-10-19 20:49:12,47.58976,47.5939,-122.3205,-122.32001,R,Seattle,US,94.0,North,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
2081,48.66656273523077,16.093440057946687,0.0,13.625745333333333,0.0,534514,CA,A-534515,MapQuest,2,2019-03-14 13:38:44,2019-03-14 15:23:01,39.339931,,-123.313606,,L,Willits,US,23.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2082,48.2642267337821,16.093440057946687,0.0,14.805927999999998,0.01591193469690284,1697778,VA,A-1697779,MapQuest,3,2017-08-17 15:15:25,2017-08-17 15:44:49,36.874905,,-76.197243,,R,Norfolk,US,44.0,South,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2083,48.586095534941045,16.093440057946687,0.016093440057946686,10.514354666666666,0.12601466045677914,15511,CA,A-15512,MapQuest,2,2016-11-07 11:16:50,2016-11-07 11:46:22,37.632793,,-122.109154,,R,Hayward,US,63.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2084,48.18375953349238,16.093440057946687,0.0,7.402963999999999,0.000548642517659097,737538,TX,A-737539,MapQuest,2,2018-12-31 16:04:40,2018-12-31 16:34:31,29.660521000000006,,-95.597359,,L,Stafford,US,67.0,SSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2085,48.42516113436157,16.093440057946687,0.0,13.035654,0.07623208423130973,835647,FL,A-835648,MapQuest,3,2018-10-16 12:37:28,2018-10-16 13:30:00,27.965416,,-82.452934,,R,Tampa,US,55.0,SE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2086,48.48953489459336,16.093440057946687,0.0,9.334171999999999,0.011704320243985523,1229537,CA,A-1229538,MapQuest,2,2018-04-27 12:11:31,2018-04-27 12:56:23,37.173958,,-122.069901,,R,Boulder Creek,US,52.0,Variable,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2087,48.5378152147672,16.093440057946687,0.0,7.402963999999999,0.016154748900809188,1521957,VA,A-1521958,MapQuest,3,2017-11-27 16:37:36,2017-11-27 17:07:08,38.963715,,-77.18283100000002,,R,Mc Lean,US,36.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2088,48.74702993552051,16.093440057946687,0.016093440057946686,9.334171999999999,0.0,369111,MI,A-369112,MapQuest,2,2017-03-16 07:54:56,2017-03-16 08:24:40,42.806911,,-84.51151999999998,,R,Lansing,US,81.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2089,48.82749713581024,2.414016008692003,6.373002324343361,9.334171999999999,0.0,757377,MN,A-757378,MapQuest,3,2018-11-08 22:18:57,2018-11-08 22:48:18,44.915962,,-92.979134,,L,Saint Paul,US,89.0,NW,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2090,48.47344145453542,16.093440057946687,0.5697077780513126,20.438617999999998,0.04369630825974521,2093921,IL,A-2093922,Bing,3,2018-08-23 11:25:57,2018-08-23 11:55:19,41.87523,41.875314,-87.69376,-87.68688,L,Chicago,US,38.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2091,48.859684015926135,16.093440057946687,0.0,9.280527333333335,0.002955938005428895,652823,TN,A-652824,MapQuest,2,2019-01-15 07:50:35,2019-01-15 08:20:23,36.15583,,-86.629272,,R,Nashville,US,72.0,Calm,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2092,48.39297425424568,16.093440057946687,0.0,20.438617999999998,0.008708304321028789,1132571,MN,A-1132572,MapQuest,2,2018-05-11 09:32:32,2018-05-11 10:02:19,44.939808,,-93.075615,,L,Saint Paul,US,52.0,ESE,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2093,48.296413613898004,16.093440057946687,0.0,5.63269,0.027588754717336354,142323,FL,A-142324,MapQuest,2,2016-06-29 08:12:39,2016-06-29 08:57:39,25.685751,,-80.40373199999998,,R,Miami,US,82.0,NE,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2094,47.813610412159605,16.093440057946687,0.7917972508509771,13.035654,0.016093440057946686,2203530,WA,A-2203531,Bing,2,2017-11-20 10:28:10,2017-11-20 16:28:10,47.963556,47.95645,-122.199409,-122.20016,R,Everett,US,96.0,WSW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2095,48.441254574419524,16.093440057946687,0.0,11.104446000000001,0.0,213454,NY,A-213455,MapQuest,2,2016-08-11 09:30:40,2016-08-11 10:15:40,41.349499,,-73.627464,,L,North Salem,US,85.0,Variable,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2096,48.232039853666215,16.093440057946687,0.014484096052152019,14.215836666666666,0.010728959550172341,1757071,TX,A-1757072,Bing,2,2016-06-30 13:34:58,2016-06-30 19:34:58,32.69764,32.697720000000004,-96.84014,-96.840024,R,Dallas,US,45.0,North,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2097,48.31250705395595,16.093440057946687,0.016093440057946686,5.63269,0.035820881047118364,290801,TX,A-290802,MapQuest,2,2016-10-13 16:22:57,2016-10-13 17:22:41,30.355379,,-97.683548,,R,Austin,US,55.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2098,47.99063825279701,16.093440057946687,0.0,13.035654,0.04712887843988479,293661,TX,A-293662,MapQuest,2,2016-08-09 16:48:16,2016-08-09 17:48:16,30.390251,,-97.703285,,L,Austin,US,39.0,SSE,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2099,48.376880814187736,16.093440057946687,1.2005706283228228,13.035654,0.004745572963043003,2188919,FL,A-2188920,Bing,2,2017-12-13 17:17:17,2017-12-13 23:17:17,27.4859,27.49585,-82.4694,-82.47414,R,Bradenton,US,62.0,NW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2100,48.586095534941045,11.26540804056268,0.0,14.805927999999998,0.18926177378700065,799071,KY,A-799072,MapQuest,2,2018-11-28 08:34:00,2018-11-28 09:03:14,37.983196,,-84.495789,,L,Lexington,US,78.0,SW,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2101,48.55390865482515,16.093440057946687,0.016093440057946686,14.805927999999998,0.011937441596618302,411582,FL,A-411583,MapQuest,2,2017-04-19 13:29:39,2017-04-19 14:29:16,28.507545,,-82.19561800000002,,R,Dade City,US,37.0,East,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2102,48.40906769430362,16.093440057946687,0.0,37.01482,0.0019598567667001745,1362287,PA,A-1362288,MapQuest,2,2018-01-05 16:10:52,2018-01-05 16:40:36,40.053032,,-76.751816,,R,York,US,51.0,WNW,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2103,48.13547921331853,16.093440057946687,0.0,14.805927999999998,0.0,1229048,TN,A-1229049,MapQuest,2,2018-04-27 10:03:31,2018-04-27 10:33:21,36.153271,,-86.810684,,R,Nashville,US,56.0,WNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2104,49.0528052966215,16.093440057946687,0.0,7.402963999999999,0.01039091978486077,1418068,MA,A-1418069,MapQuest,3,2017-12-04 09:30:37,2017-12-04 10:00:21,42.330448,,-71.060524,,L,Boston,US,70.0,North,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2105,48.45734801447747,16.093440057946687,0.0,5.63269,0.00588784341286035,1249427,SC,A-1249428,MapQuest,2,2018-03-09 07:32:26,2018-03-09 08:32:08,34.821715999999995,,-82.445801,,R,Greenville,US,64.0,West,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2106,48.15157265337648,0.32186880115893374,0.0,5.63269,0.0259509601194969,892688,CA,A-892689,MapQuest,2,2018-09-11 08:04:37,2018-09-11 08:49:19,36.988354,,-122.00326499999998,,R,Santa Cruz,US,100.0,SE,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2107,48.087198893144695,16.093440057946687,0.0,13.035654,0.004814657540540026,163776,NE,A-163777,MapQuest,2,2016-09-27 16:19:12,2016-09-27 16:49:02,41.156536,,-96.022942,,L,Papillion,US,33.0,West,Clear,False,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2108,48.97233809633176,16.093440057946687,0.0,13.035654,0.015665217084616687,1680168,NY,A-1680169,MapQuest,2,2017-08-09 17:55:21,2017-08-09 18:39:10,40.66925,,-73.939423,,R,Brooklyn,US,48.0,South,Clear,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2109,48.7792168156364,0.8046720028973342,0.0,16.737136,0.03218688011589337,1386780,NC,A-1386781,MapQuest,2,2018-01-17 10:04:35,2018-01-17 10:49:14,35.126736,,-80.750648,,R,Charlotte,US,100.0,NNE,Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2110,48.24813329372416,16.093440057946687,0.0,7.456608666666665,0.000182190716272932,1226610,AZ,A-1226611,MapQuest,3,2018-04-26 07:53:09,2018-04-26 08:37:29,35.236683,,-111.822906,,R,Flagstaff,US,29.0,Calm,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2111,48.95624465627382,16.093440057946687,2.79221185005375,9.334171999999999,0.01715251869408917,1948193,NY,A-1948194,Bing,4,2017-07-02 11:33:15,2017-07-02 17:33:15,40.70537,40.68137,-74.01524,-74.00548,R,New York,US,51.0,SSW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2112,48.47344145453542,16.093440057946687,0.0,14.805927999999998,0.0,1001244,TN,A-1001245,MapQuest,2,2018-07-04 15:25:00,2018-07-04 16:09:48,36.069576,,-86.69393199999998,,L,Nashville,US,43.0,East,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2113,48.13547921331853,9.656064034768011,0.0,11.104446000000001,0.010004030802094126,946836,CA,A-946837,MapQuest,2,2018-08-07 06:18:11,2018-08-07 07:02:58,35.762016,,-119.053238,,R,Delano,US,65.0,SE,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2114,49.19764625714301,16.093440057946687,0.016093440057946686,9.334171999999999,0.009670828097658754,148823,SC,A-148824,MapQuest,2,2017-01-10 10:30:08,2017-01-10 11:24:00,34.168507,,-81.97090899999998,,L,Ninety Six,US,47.0,South,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2115,48.006731692854956,16.093440057946687,0.9656064418467809,9.334171999999999,0.0,1165549,GA,A-1165550,MapQuest,3,2018-05-28 07:18:12,2018-05-28 07:47:57,33.891659000000004,,-84.258224,,R,Atlanta,US,93.0,Variable,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2116,48.47344145453542,16.093440057946687,0.0,5.63269,0.009875520432935584,928746,MO,A-928747,MapQuest,3,2018-09-28 10:18:09,2018-09-28 10:47:52,38.714451,,-90.447556,,R,Maryland Heights,US,70.0,Variable,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2117,48.24813329372416,3.218688011589337,0.7370795546539582,11.104446000000001,0.19312128069536022,1727987,OH,A-1727988,Bing,2,2016-03-10 17:28:43,2016-03-10 23:28:43,39.86477,39.86628,-83.99871,-83.99031,R,Medway,US,100.0,NNW,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2118,48.42516113436157,16.093440057946687,0.0,16.039755333333332,0.005364480019315562,1402243,CA,A-1402244,MapQuest,2,2018-01-25 07:31:38,2018-01-25 08:01:25,34.020247999999995,,-117.814972,,R,Diamond Bar,US,53.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2119,48.2642267337821,11.26540804056268,0.0,13.035654,0.005562248973305698,1188838,TX,A-1188839,MapQuest,2,2018-04-09 16:18:15,2018-04-09 16:48:05,29.712847,,-95.31633,,R,Houston,US,82.0,North,Overcast,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
2120,48.36078737412979,16.093440057946687,0.0,5.63269,0.008520055832240789,796763,FL,A-796764,MapQuest,2,2018-11-27 20:06:26,2018-11-27 21:06:15,28.24065,,-82.32444,,R,Wesley Chapel,US,76.0,WNW,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
